run_segment_id,run_segment_name,ride_segment_id,ride_segment_name,coverage_ratio,points_on_road,total_run_points,tolerance_meters,is_match
30966191,Terre Plein embranchement - CD41 (Temor),27484908,Unknown,0.10024449877750612,41,409,50,False
30163878,Tour des songes,28066703,Unknown,0.10017472335468841,172,1717,50,False
30163878,Tour des songes,22151174,Unknown,0.10017472335468841,172,1717,50,False
26133818,O café grillé ! ,21601064,Unknown,0.1,7,70,50,False
40559151,Départ Karo Can - La croisé,7101304,Unknown,0.1,11,110,50,False
40559151,Départ Karo Can - La croisé,3924307,Unknown,0.1,11,110,50,False
26133818,O café grillé ! ,20469954,Unknown,0.1,7,70,50,False
40559151,Départ Karo Can - La croisé,28961473,Unknown,0.1,11,110,50,False
25946037,Cap Malizé -> Ravine des Sables,3638753,Unknown,0.1,24,240,50,False
16690528,UH Ruisseau blanc par le bois,26790127,Unknown,0.1,15,150,50,False
22739611,Trans2020,28565536,Unknown,0.0996144578313253,2067,20750,50,False
28453405,Trail Team Choka ,16861258,Unknown,0.09944565765160424,1184,11906,50,False
28939268,Trail des sables,19078915,Unknown,0.09940357852882704,100,1006,50,False
22007742,chemin de ma pensée,28435616,Unknown,0.09929078014184398,14,141,50,False
20703785,Chemin des Anglais,15161715,Unknown,0.09900990099009901,10,101,50,False
10368949,Chaussée royale - Parc du Colosse,28961473,Unknown,0.0989399293286219,28,283,50,False
39971742,Descente Chemin Piton Des Goyaves,26283814,Unknown,0.09880239520958084,33,334,50,False
40105567,Plage de la Saline last k,27183677,Unknown,0.09839816933638444,43,437,50,False
19922176,Descente Tourterelles->D13,24200402,Unknown,0.09836065573770492,6,61,50,False
39960073,La côte de Chemin Terre des Chênes,25914884,Unknown,0.09826589595375723,17,173,50,False
39960073,La côte de Chemin Terre des Chênes,15437615,Unknown,0.09826589595375723,17,173,50,False
36862041,10 km port 2024 (7),12494618,Unknown,0.09822064056939502,138,1405,50,False
32426373,Le premier à la voiture ! (pavillon -> burel),3774007,Unknown,0.09808612440191387,41,418,50,False
23259249,Tour Chemin de la Pompe,31003894,Unknown,0.09808342728297632,87,887,50,False
39079858,Montée chemin des Immortels,31148661,Unknown,0.0979020979020979,14,143,50,False
39079858,Montée chemin des Immortels,33796361,Unknown,0.0979020979020979,14,143,50,False
30966191,Terre Plein embranchement - CD41 (Temor),9617370,Unknown,0.097799511002445,40,409,50,False
30966191,Terre Plein embranchement - CD41 (Temor),5555292,Unknown,0.097799511002445,40,409,50,False
25946053,Ravine des Sables -> Cap Malizé,3638753,Unknown,0.0975609756097561,24,246,50,False
34137642,Montée rue de la Source (Langevin),23191157,Unknown,0.0970464135021097,23,237,50,False
34137642,Montée rue de la Source (Langevin),27424735,Unknown,0.0970464135021097,23,237,50,False
19460522,Boucle Ilet à Guillaume,6442647,Unknown,0.0969902821020851,1028,10599,50,False
26361055,Caposs challenge 2020,12494618,Unknown,0.09690844233055886,163,1682,50,False
20734437,Boucle de l'aéroport à l'envers,20953900,Unknown,0.09683098591549295,165,1704,50,False
19460522,Boucle Ilet à Guillaume,26930571,Unknown,0.09680158505519389,1026,10599,50,False
19504553,DH CHEMIN PALMA,20385955,Unknown,0.0967741935483871,12,124,50,False
19504553,DH CHEMIN PALMA,18834876,Unknown,0.0967741935483871,12,124,50,False
22975445,église ste A - gendarmerie,23514520,Unknown,0.0967741935483871,3,31,50,False
21795930,Boucle pointe 3 bassins,23479282,Unknown,0.09655172413793103,28,290,50,False
28154656,Cambuston - Stade Eaux Vives,28961473,Unknown,0.096171802054155,103,1071,50,False
27855632,Climb saline ,27183677,Unknown,0.09615384615384616,10,104,50,False
18501279,Evariste de Parny,21898469,Unknown,0.0958904109589041,7,73,50,False
19183847,Sentier route-Maïdo,14387031,Unknown,0.0958904109589041,7,73,50,False
18055445,chemin vieux tamarin Climb,18266048,Unknown,0.0958904109589041,14,146,50,False
19183847,Sentier route-Maïdo,6035411,Unknown,0.0958904109589041,7,73,50,False
33534269,Chemin lebreton inters pongerard,9617370,Unknown,0.09580838323353294,16,167,50,False
18055307,monter chemin balzamine,18834876,Unknown,0.09574468085106383,18,188,50,False
8511343,Sentier Forestier de Bébour depuis le  Col de Bébour,12090702,Unknown,0.09540229885057472,83,870,50,False
31083801,Chemin Georges Pompidou vers l'Est,27085117,Unknown,0.09515260323159784,53,557,50,False
31083801,Chemin Georges Pompidou vers l'Est,27424735,Unknown,0.09515260323159784,53,557,50,False
34691678,la mare a poule d'eau,999529,Unknown,0.0945273631840796,19,201,50,False
19460522,Boucle Ilet à Guillaume,34659519,Unknown,0.09444287196905368,1001,10599,50,False
17189360,Léproserie à pharma ruisseau blanc,16743902,Unknown,0.09433962264150944,25,265,50,False
23224435,Ilet coco- pont bras Mussard,21590884,Unknown,0.09427609427609428,28,297,50,False
39602037,Montée croisée N2/D34 (rue des Papangues) à croisée D34/rue des Cyprès ,33673685,Unknown,0.09401709401709402,77,819,50,False
24659350,Rue G De Gaulle - RP La Mare by AP,14538101,Unknown,0.09375,72,768,50,False
17185465,Kélonia - Stade Pointe des Châteaux,19911208,Unknown,0.09375,3,32,50,False
31083801,Chemin Georges Pompidou vers l'Est,32317345,Unknown,0.0933572710951526,52,557,50,False
21769820,dernier km RSMA,16972908,Unknown,0.09302325581395349,28,301,50,False
26121230,inter cannes ch Cap,23101703,Unknown,0.09302325581395349,8,86,50,False
16513923,Trail U STLeu 2018,16291360,Unknown,0.09297703180212014,421,4528,50,False
14053325,station tamoil / parking Jamaïque ,34056214,Unknown,0.09285714285714286,13,140,50,False
14053325,station tamoil / parking Jamaïque ,34058937,Unknown,0.09285714285714286,13,140,50,False
34137642,Montée rue de la Source (Langevin),23191166,Unknown,0.09282700421940929,22,237,50,False
35733621,Rue Porcelaine climb,23161903,Unknown,0.09259259259259259,10,108,50,False
35733621,Rue Porcelaine climb,26796711,Unknown,0.09259259259259259,10,108,50,False
25095777,Aéroport Grand Tour,21601064,Unknown,0.09250398724082935,58,627,50,False
39960073,La côte de Chemin Terre des Chênes,26283814,Unknown,0.09248554913294797,16,173,50,False
24630796,Tds: final épique ,22872332,Unknown,0.09210526315789473,14,152,50,False
22462207,DH chemin ceinture_stade Bellemène,13862752,Unknown,0.09193954659949623,73,794,50,False
32395465,Montée Chemin des Longoses,16631645,Unknown,0.09192200557103064,33,359,50,False
10368949,Chaussée royale - Parc du Colosse,13032952,Unknown,0.09187279151943463,26,283,50,False
27338101,Foulées liberté le la,19467128,Unknown,0.09184802655846551,249,2711,50,False
5359291,Ste Suzanne/Ste Marie,38094071,Unknown,0.09182530795072788,164,1786,50,False
23741052,DH temor citerne Barel,26704749,Unknown,0.09163346613545817,69,753,50,False
26361055,Caposs challenge 2020,39445195,Unknown,0.09155766944114149,154,1682,50,False
21724378,Boucle piton fougeres avec point de vue,30659650,Unknown,0.09154834347532116,677,7395,50,False
29482215,Bassin la mer la paix,25243141,Unknown,0.09148598625066102,173,1891,50,False
36051136,Sentier botanique coin tranquille,31739917,Unknown,0.0912,57,625,50,False
18225264,descente stop pichette/ste therese,3458517,Unknown,0.09101516919486581,78,857,50,False
16513923,Trail U STLeu 2018,25935494,Unknown,0.09098939929328621,412,4528,50,False
5359260,Ste Marie/Ste Suzanne,14695295,Unknown,0.09096385542168675,151,1660,50,False
21693599,N1001,14484376,Unknown,0.09090909090909091,11,121,50,False
16690555,UH Ruisseau blanc par le bois (version longue pour les initiés),26790127,Unknown,0.09090909090909091,24,264,50,False
22366663,rue amiral bouvet rue les rails,30894702,Unknown,0.09090909090909091,7,77,50,False
23192306,MANAZOUA ,11851219,Unknown,0.09090909090909091,3,33,50,False
21693599,N1001,22787747,Unknown,0.09090909090909091,11,121,50,False
5359260,Ste Marie/Ste Suzanne,38094071,Unknown,0.09036144578313253,150,1660,50,False
39602037,Montée croisée N2/D34 (rue des Papangues) à croisée D34/rue des Cyprès ,33796361,Unknown,0.09035409035409035,74,819,50,False
27644672,Descente chemin Belhomme champ de cannes,18689221,Unknown,0.09032258064516129,14,155,50,False
27059043,La Source - Piton Cascade,24880431,Unknown,0.0903010033444816,27,299,50,False
18743863, ces du plats accélérer  ,13850157,Unknown,0.09016393442622951,11,122,50,False
16513923,Trail U STLeu 2018,25032020,Unknown,0.08988515901060071,407,4528,50,False
39971742,Descente Chemin Piton Des Goyaves,25914884,Unknown,0.08982035928143713,30,334,50,False
26235935,Tamarins -> cd 13,22903469,Unknown,0.08982035928143713,15,167,50,False
29638922,Appuis fort,21074824,Unknown,0.08974358974358974,21,234,50,False
22382947,souris chaude / st leu ( Aller / retour ) ,16341868,Unknown,0.0897239263803681,117,1304,50,False
21769820,dernier km RSMA,18834716,Unknown,0.08970099667774087,27,301,50,False
18694498,monté domaine vidot ,26283814,Unknown,0.0896551724137931,13,145,50,False
18694498,monté domaine vidot ,25914884,Unknown,0.0896551724137931,13,145,50,False
36130318,Dernier Effort !,35479298,Unknown,0.08955223880597014,6,67,50,False
27173487,Descente chemin des Prunes ,26953984,Unknown,0.08949416342412451,23,257,50,False
16113363,Chemin de canne Villele_Corbeil Climb,18838451,Unknown,0.0891089108910891,9,101,50,False
20703785,Chemin des Anglais,27025164,Unknown,0.0891089108910891,9,101,50,False
31150383,Chemin Maunier,19411268,Unknown,0.0891089108910891,36,404,50,False
36712498,Dernière partie route - Trail Agriculteurs,26720106,Unknown,0.08904109589041095,91,1022,50,False
18022125,Sainte Suzanne- Ravine des chèvres,8594418,Unknown,0.08888888888888889,68,765,50,False
24269775,Montée du stade de Casabona_Partie 1,19918471,Unknown,0.08888888888888889,4,45,50,False
36091301,Piton des Goyaves - allée des artichauts,17073484,Unknown,0.08876560332871013,64,721,50,False
36091301,Piton des Goyaves - allée des artichauts,25914884,Unknown,0.08876560332871013,64,721,50,False
36091301,Piton des Goyaves - allée des artichauts,26283814,Unknown,0.08876560332871013,64,721,50,False
23141809,Semi cote ferme d'autruche,25057376,Unknown,0.08866995073891626,18,203,50,False
23141809,Semi cote ferme d'autruche,19455779,Unknown,0.08866995073891626,18,203,50,False
23141809,Semi cote ferme d'autruche,16141737,Unknown,0.08866995073891626,18,203,50,False
21059529,Point vue - parking ,30659650,Unknown,0.0886339937434828,340,3836,50,False
21059529,Point vue - parking ,35773846,Unknown,0.0886339937434828,340,3836,50,False
27859426,Trail pierrefond,20953909,Unknown,0.08838133068520357,89,1007,50,False
10368949,Chaussée royale - Parc du Colosse,3933441,Unknown,0.08833922261484099,25,283,50,False
5359291,Ste Suzanne/Ste Marie,14695295,Unknown,0.08790593505039193,157,1786,50,False
27492333,Montée chemin Guy de la Ferrières,26920696,Unknown,0.08783783783783784,13,148,50,False
19642287,DH FOYER BARBOT,18834876,Unknown,0.08771929824561403,10,114,50,False
20222431,Hell-Bourg Boucle,999529,Unknown,0.08771929824561403,5,57,50,False
13834971,Trail de l'Etang Saint Leu,24200402,Unknown,0.08761528326745718,665,7590,50,False
7267295,Along RN1 and up.,22061128,Unknown,0.0875,35,400,50,False
28939268,Trail des sables,20240898,Unknown,0.0874751491053678,88,1006,50,False
32008065,chemin bras sec  climb,26611702,Unknown,0.087248322147651,13,149,50,False
36712498,Dernière partie route - Trail Agriculteurs,16262941,Unknown,0.08708414872798434,89,1022,50,False
12747586,Port St Leu --> Début rue Haute,13202008,Unknown,0.08695652173913043,2,23,50,False
31719216,11,31010558,Unknown,0.08688097306689835,100,1151,50,False
39410533,T3S Champs jusqu'en haut,26704749,Unknown,0.0868588543616623,232,2671,50,False
11277378,Colorado complet,4054629,Unknown,0.08654602675059009,110,1271,50,False
27855632,Climb saline ,17191072,Unknown,0.08653846153846154,9,104,50,False
27855632,Climb saline ,19911208,Unknown,0.08653846153846154,9,104,50,False
27855632,Climb saline ,16341868,Unknown,0.08653846153846154,9,104,50,False
27855632,Climb saline ,17191041,Unknown,0.08653846153846154,9,104,50,False
27855632,Climb saline ,34424313,Unknown,0.08653846153846154,9,104,50,False
27855632,Climb saline ,23479282,Unknown,0.08653846153846154,9,104,50,False
27094270,Du vétérinaire au rond point,16811252,Unknown,0.08637873754152824,26,301,50,False
18025586,DESCENTE VERS EGLISE RDC,11851219,Unknown,0.08633093525179857,12,139,50,False
36712498,Dernière partie route - Trail Agriculteurs,4919134,Unknown,0.08610567514677103,88,1022,50,False
27671950,Boucle Bois rouge ,27367138,Unknown,0.08604954367666232,132,1534,50,False
18568307,Montée tracteur...,7724403,Unknown,0.08602150537634409,16,186,50,False
28163188,Croisée Gymnase > Collège Chaloupe CD3,20426741,Unknown,0.08598726114649681,27,314,50,False
24499404,Rue des Letchis N-->S,16929218,Unknown,0.08571428571428572,3,35,50,False
27643473,Départ Burel/Bras Rouge,24558776,Unknown,0.08536585365853659,21,246,50,False
27643473,Départ Burel/Bras Rouge,23380138,Unknown,0.08536585365853659,21,246,50,False
27643473,Départ Burel/Bras Rouge,23380190,Unknown,0.08536585365853659,21,246,50,False
27643473,Départ Burel/Bras Rouge,23078145,Unknown,0.08536585365853659,21,246,50,False
21693665,RP JUMBO MACDO POSSESSION,14484376,Unknown,0.08529411764705883,29,340,50,False
36091396,Premier sentier,29137229,Unknown,0.08527131782945736,11,129,50,False
18055307,monter chemin balzamine,20385955,Unknown,0.0851063829787234,16,188,50,False
38734625,Boucle 7km le port Coco,20196289,Unknown,0.0847723704866562,54,637,50,False
38734625,Boucle 7km le port Coco,20300682,Unknown,0.0847723704866562,54,637,50,False
24428359,Dernier Lacet Dassy,9083576,Unknown,0.0847457627118644,5,59,50,False
9435730,FIN,20300877,Unknown,0.08461538461538462,22,260,50,False
18022136,Ravine des chèvres- Sainte Suzanne,8594418,Unknown,0.0845442536327609,64,757,50,False
11878545,Allée de la Zone,22315373,Unknown,0.08450704225352113,6,71,50,False
27859426,Trail pierrefond,20469954,Unknown,0.08440913604766634,85,1007,50,False
17282623,Xterra down pompier ,34424313,Unknown,0.08401084010840108,31,369,50,False
17282623,Xterra down pompier ,3858169,Unknown,0.08401084010840108,31,369,50,False
17282623,Xterra down pompier ,17191072,Unknown,0.08401084010840108,31,369,50,False
17282623,Xterra down pompier ,17191041,Unknown,0.08401084010840108,31,369,50,False
36862041,10 km port 2024 (7),21795226,Unknown,0.08398576512455516,118,1405,50,False
38751921,rue paille en queue vers l' ouest,13091557,Unknown,0.08396946564885496,22,262,50,False
4591579,Lotissement les Topazes Climb,13466645,Unknown,0.08396946564885496,11,131,50,False
39079858,Montée chemin des Immortels,29457036,Unknown,0.08391608391608392,12,143,50,False
27382781,Ecole/Eglise ,3458517,Unknown,0.08385093167701864,27,322,50,False
22085563,Prepa Marrakech,22744176,Unknown,0.08383233532934131,14,167,50,False
22085563,Prepa Marrakech,19503665,Unknown,0.08383233532934131,14,167,50,False
23141809,Semi cote ferme d'autruche,25935494,Unknown,0.08374384236453201,17,203,50,False
23141809,Semi cote ferme d'autruche,25032020,Unknown,0.08374384236453201,17,203,50,False
10180312,DH sentier Colorado,4054629,Unknown,0.08362369337979095,24,287,50,False
23074741,Griffe del diablo,28565536,Unknown,0.08346213292117466,972,11646,50,False
39681530,Croisée Ti sable- Eglise Salazie,22858123,Unknown,0.08300395256916997,42,506,50,False
32685082, Foulée sentier littoral de sainte-Suzanne 2022 ! 15 km,24121492,Unknown,0.08288928359976318,280,3378,50,False
25259036,Trail Vaincre Parkinson 2019,27183677,Unknown,0.08283457026574097,346,4177,50,False
28163188,Croisée Gymnase > Collège Chaloupe CD3,5184084,Unknown,0.08280254777070063,26,314,50,False
19470910,la crique vers parking quai est,20196289,Unknown,0.0827906976744186,89,1075,50,False
13763681,Volcanik Tri 2016,2279251,Unknown,0.08276797829036635,732,8844,50,False
21693599,N1001,22787816,Unknown,0.08264462809917356,10,121,50,False
21373544,Depart pk3,34166449,Unknown,0.08253968253968254,78,945,50,False
31719216,11,4905018,Unknown,0.08253692441355343,95,1151,50,False
17921345,Chemin Grosset,22475082,Unknown,0.08239700374531835,22,267,50,False
17921345,Chemin Grosset,14899198,Unknown,0.08239700374531835,22,267,50,False
37156198,Montée Ratinaud 2 ème partie ,15438760,Unknown,0.08233731739707835,62,753,50,False
24476783,boucle 2 TPC,26462137,Unknown,0.0821917808219178,6,73,50,False
2509766,Chemin Mata Climb,9083576,Unknown,0.08196721311475409,40,488,50,False
32685082, Foulée sentier littoral de sainte-Suzanne 2022 ! 15 km,16731692,Unknown,0.08140911782119598,275,3378,50,False
19922180,Climb D13->Tourterelles,24200402,Unknown,0.08139534883720931,7,86,50,False
22338037,Le Bi-dalon Raid Albius 2019,16731692,Unknown,0.08131566925536775,178,2189,50,False
27643473,Départ Burel/Bras Rouge,3774007,Unknown,0.08130081300813008,20,246,50,False
17282623,Xterra down pompier ,16341881,Unknown,0.08130081300813008,30,369,50,False
17282623,Xterra down pompier ,23161903,Unknown,0.08130081300813008,30,369,50,False
21652136,ti bouz encore,26887922,Unknown,0.0812720848056537,23,283,50,False
27492333,Montée chemin Guy de la Ferrières,19751717,Unknown,0.08108108108108109,12,148,50,False
27492333,Montée chemin Guy de la Ferrières,26460737,Unknown,0.08108108108108109,12,148,50,False
23479485,montée du gueul rouge,30291963,Unknown,0.08105147864184009,74,913,50,False
32685082, Foulée sentier littoral de sainte-Suzanne 2022 ! 15 km,19855308,Unknown,0.08081705150976909,273,3378,50,False
23224435,Ilet coco- pont bras Mussard,23592813,Unknown,0.08080808080808081,24,297,50,False
9435730,FIN,4905018,Unknown,0.08076923076923077,21,260,50,False
19504553,DH CHEMIN PALMA,21584125,Unknown,0.08064516129032258,10,124,50,False
25780002,N2 - Contournante St Joseph,17288720,Unknown,0.08064516129032258,5,62,50,False
27957858,Tite boucle PARKINSON REUNION Course,5485485,Unknown,0.0806193272824346,151,1873,50,False
25259036,Trail Vaincre Parkinson 2019,26796711,Unknown,0.08044050754129758,336,4177,50,False
21373544,Depart pk3,27085117,Unknown,0.08042328042328042,76,945,50,False
25733438, 1er-2ème et 3èmes sentiers mare-longue ,28796191,Unknown,0.08041237113402062,156,1940,50,False
26361055,Caposs challenge 2020,21795226,Unknown,0.0802615933412604,135,1682,50,False
23427323,Montée rue Etienne Regnault,20300134,Unknown,0.0801781737193764,36,449,50,False
10582853,trial curcurma,33537193,Unknown,0.08012568735271014,102,1273,50,False
25623682,Rond-point basse-vallée cap méchant rond-point ,35597373,Unknown,0.08,10,125,50,False
38102091,% Montée Canne Canots,21898469,Unknown,0.08,2,25,50,False
23497808,Chemin de Ma Pensée - Chemin Ducroisy par champs de cannes,22993971,Unknown,0.08,24,300,50,False
25259036,Trail Vaincre Parkinson 2019,15980385,Unknown,0.0799616949964089,334,4177,50,False
28163188,Croisée Gymnase > Collège Chaloupe CD3,21864306,Unknown,0.07961783439490445,25,314,50,False
18360464,blok cap la houssaye,8215589,Unknown,0.0794979079497908,19,239,50,False
18360464,blok cap la houssaye,18266074,Unknown,0.0794979079497908,19,239,50,False
18360464,blok cap la houssaye,17657080,Unknown,0.0794979079497908,19,239,50,False
27633453,Boucle MaB -> sentier Duvernay -> Col Bébour,12090592,Unknown,0.07914559900939015,767,9691,50,False
18704379,chemin marcel hoarau,26579186,Unknown,0.07908163265306123,31,392,50,False
16513923,Trail U STLeu 2018,27179013,Unknown,0.07906360424028269,358,4528,50,False
27633453,Boucle MaB -> sentier Duvernay -> Col Bébour,37647009,Unknown,0.07904241048395419,766,9691,50,False
26777273,Ligne Cambrai - Ligne des Bambous,11851219,Unknown,0.07894736842105263,6,76,50,False
25733438, 1er-2ème et 3èmes sentiers mare-longue ,33583060,Unknown,0.0788659793814433,153,1940,50,False
23141809,Semi cote ferme d'autruche,26252974,Unknown,0.07881773399014778,16,203,50,False
31950513,Sentier pavé -> Ch des fleurs,20346309,Unknown,0.07874015748031496,10,127,50,False
25116729,Tour rivière d'abord,12273627,Unknown,0.07853403141361257,15,191,50,False
25377684,10KM nocturne La St JO,28471117,Unknown,0.07845433255269321,67,854,50,False
27859426,Trail pierrefond,8523395,Unknown,0.07845084409136048,79,1007,50,False
21652058,dbt ch alouettes-sommet,26283814,Unknown,0.07826671145448438,233,2977,50,False
20741832,intersection route tévelave point vue maido,18456184,Unknown,0.0782608695652174,171,2185,50,False
40571517,Descente Parny,21898469,Unknown,0.078125,5,64,50,False
22727939,RPste Anne -pont - Bbleu -RP ste Anne,26643845,Unknown,0.07804878048780488,16,205,50,False
23427323,Montée rue Etienne Regnault,9078410,Unknown,0.0779510022271715,35,449,50,False
10368949,Chaussée royale - Parc du Colosse,15981367,Unknown,0.07773851590106007,22,283,50,False
20703999,DH Cambaie,5499041,Unknown,0.07773851590106007,22,283,50,False
21652136,ti bouz encore,3447221,Unknown,0.07773851590106007,22,283,50,False
28085321,Chemin ravine coco aller,4368692,Unknown,0.07772020725388601,15,193,50,False
35766477,Direction la piste,19740755,Unknown,0.07766990291262135,16,206,50,False
17432555,Pente 9% hôtel climb,12928708,Unknown,0.07765451664025357,49,631,50,False
17021366,Montée Eglise ste therese pichette,3458517,Unknown,0.07761194029850746,78,1005,50,False
16150323,rue de Victoire / Paris,13181308,Unknown,0.07746478873239436,33,426,50,False
23224435,Ilet coco- pont bras Mussard,23536586,Unknown,0.07744107744107744,23,297,50,False
34743144,APO91,22950845,Unknown,0.07726980038634901,240,3106,50,False
21373544,Depart pk3,32317345,Unknown,0.07724867724867725,73,945,50,False
21373544,Depart pk3,27424735,Unknown,0.07724867724867725,73,945,50,False
21373544,Depart pk3,25074512,Unknown,0.07724867724867725,73,945,50,False
39079858,Montée chemin des Immortels,33673685,Unknown,0.07692307692307693,11,143,50,False
36074353,Descente rue des Becs Roses,31148661,Unknown,0.07692307692307693,17,221,50,False
27855632,Climb saline ,17444339,Unknown,0.07692307692307693,8,104,50,False
27855632,Climb saline ,16141737,Unknown,0.07692307692307693,8,104,50,False
22997747,église ste A - sortie chemin cap,8619783,Unknown,0.07692307692307693,6,78,50,False
22997747,église ste A - sortie chemin cap,25431128,Unknown,0.07692307692307693,6,78,50,False
9435708,"5,5 km",19700250,Unknown,0.07692307692307693,22,286,50,False
9435730,FIN,34144762,Unknown,0.07692307692307693,20,260,50,False
34002935,098AP,4426387,Unknown,0.07680722891566265,51,664,50,False
23497808,Chemin de Ma Pensée - Chemin Ducroisy par champs de cannes,23026489,Unknown,0.07666666666666666,23,300,50,False
18316394,1ère boucle reco,24681170,Unknown,0.07663230240549829,223,2910,50,False
27184201,Montée rue Commandant Mahé,27184612,Unknown,0.07614213197969544,15,197,50,False
15988216,sentier ratinaud à route de dos d'ane,15438760,Unknown,0.07606263982102908,34,447,50,False
25405372,100d+ les plus raides du trail de l etang,24200402,Unknown,0.0759493670886076,12,158,50,False
11223334,plage La saline - l ermitage,13688019,Unknown,0.07575757575757576,50,660,50,False
11390862,Tour de Saint-Leu,2611961,Unknown,0.07567567567567568,14,185,50,False
25259036,Trail Vaincre Parkinson 2019,5485485,Unknown,0.07565238209241082,316,4177,50,False
27557129,chemin crescence partie 1,27568775,Unknown,0.07565011820330969,32,423,50,False
22858272,Piste terre guillaume-bernica,26704749,Unknown,0.0755813953488372,26,344,50,False
27808891,Montée pente nicole,26009443,Unknown,0.0755813953488372,13,172,50,False
26861548,Hilaire,26790127,Unknown,0.0755287009063444,25,331,50,False
26325946,Vers Ruisseau,16743902,Unknown,0.07547169811320754,24,318,50,False
22338037,Le Bi-dalon Raid Albius 2019,26612179,Unknown,0.07537688442211055,165,2189,50,False
15986487,Port StGille >Parking Varangue,13688240,Unknown,0.07521367521367521,88,1170,50,False
21648435,Montée Roland Garros RPcannelle 10è,23484761,Unknown,0.075,12,160,50,False
28939268,Trail des sables,23270814,Unknown,0.07455268389662027,75,1006,50,False
27586511,Climb chemin boutique rouge,3530400,Unknown,0.07446808510638298,14,188,50,False
18055307,monter chemin balzamine,21584125,Unknown,0.07446808510638298,14,188,50,False
27216327,Jamaique - Rd Point La Mare,34058937,Unknown,0.0740452065471551,95,1283,50,False
27041396,10 km training partie 2,13091557,Unknown,0.07390300230946882,32,433,50,False
23141809,Semi cote ferme d'autruche,34424313,Unknown,0.07389162561576355,15,203,50,False
23141809,Semi cote ferme d'autruche,31113591,Unknown,0.07389162561576355,15,203,50,False
18252446,Montée Rue terre des hommes,20300134,Unknown,0.0738255033557047,11,149,50,False
18744070,descente toby les hauts,20385955,Unknown,0.07380073800738007,20,271,50,False
22382955,Montée de kelonia,14308749,Unknown,0.0736196319018405,12,163,50,False
27859426,Trail pierrefond,23975292,Unknown,0.07348560079443893,74,1007,50,False
14319142,Leconte de Lisle --> Bus rectorat,23052937,Unknown,0.07346938775510205,54,735,50,False
24112783,Pmu-1er sentier et 2émes sentiers mare-longue ,17446475,Unknown,0.07326355851569934,77,1051,50,False
14095120,boucle coulée verte,18964434,Unknown,0.07311320754716981,31,424,50,False
27041442,10 km training partie 4,10767801,Unknown,0.0731070496083551,28,383,50,False
27094270,Du vétérinaire au rond point,3899689,Unknown,0.07308970099667775,22,301,50,False
9435730,FIN,20300799,Unknown,0.07307692307692308,19,260,50,False
36017338,Descente rue Georges Fourcade,27424735,Unknown,0.0728476821192053,11,151,50,False
36017338,Descente rue Georges Fourcade,27085117,Unknown,0.0728476821192053,11,151,50,False
36017338,Descente rue Georges Fourcade,32317345,Unknown,0.0728476821192053,11,151,50,False
39960057,chemin Acquier,26274182,Unknown,0.07281553398058252,15,206,50,False
37602828,Montplaisir -> Makes centre,3406292,Unknown,0.07276119402985075,39,536,50,False
22338037,Le Bi-dalon Raid Albius 2019,17134351,Unknown,0.07263590680676107,159,2189,50,False
21712439,DH - Fenêtre de L’îlet - RD41,25141425,Unknown,0.07262569832402235,26,358,50,False
35377906,1ère côte (chaîne à chaîne),26612179,Unknown,0.07258064516129033,9,124,50,False
28939268,Trail des sables,27782129,Unknown,0.07256461232604373,73,1006,50,False
18316394,1ère boucle reco,8812146,Unknown,0.0725085910652921,211,2910,50,False
27216327,Jamaique - Rd Point La Mare,6380244,Unknown,0.0724863600935308,93,1283,50,False
27216327,Jamaique - Rd Point La Mare,34056214,Unknown,0.0724863600935308,93,1283,50,False
34264470,Dernière partie DH Tangue,13466645,Unknown,0.07196969696969698,133,1848,50,False
21373544,Depart pk3,13869272,Unknown,0.07195767195767196,68,945,50,False
21373544,Depart pk3,13917673,Unknown,0.07195767195767196,68,945,50,False
32111617,Foulées cote ouest,20900361,Unknown,0.07194060419866871,281,3906,50,False
18360464,blok cap la houssaye,38720393,Unknown,0.07112970711297072,17,239,50,False
18360464,blok cap la houssaye,27183677,Unknown,0.07112970711297072,17,239,50,False
18360464,blok cap la houssaye,38720353,Unknown,0.07112970711297072,17,239,50,False
37315147,Down - Up leu trail La Chaloupe,21864306,Unknown,0.07108516483516483,414,5824,50,False
22007742,chemin de ma pensée,6808615,Unknown,0.07092198581560284,10,141,50,False
22007742,chemin de ma pensée,14022395,Unknown,0.07092198581560284,10,141,50,False
22007742,chemin de ma pensée,15988425,Unknown,0.07092198581560284,10,141,50,False
22792921,Relais 6 - Relais de St Jo,27280086,Unknown,0.07092198581560284,20,282,50,False
27763389,Direction Belle-Vue !!,26612179,Unknown,0.07060333761232349,55,779,50,False
30478800,Montée rue Georges Fourcade,32317345,Unknown,0.07058823529411765,24,340,50,False
30478800,Montée rue Georges Fourcade,27085117,Unknown,0.07058823529411765,24,340,50,False
28939268,Trail des sables,22061128,Unknown,0.0705765407554672,71,1006,50,False
37315147,Down - Up leu trail La Chaloupe,5184084,Unknown,0.07057005494505494,411,5824,50,False
16150323,rue de Victoire / Paris,38720462,Unknown,0.07042253521126761,30,426,50,False
21454826,Ca monte dans les gaz d'échappement,23271080,Unknown,0.0703125,9,128,50,False
21589088,départ 1ère boucle BP,8812146,Unknown,0.07022256331542594,183,2606,50,False
19642287,DH FOYER BARBOT,20385955,Unknown,0.07017543859649122,8,114,50,False
